ID,Question,Answers,Documents
5adffc93554299025d62a39f, Teri W. Odom is a member of a scientific journal first published in 2007 by who?,['the American Chemical Society'],"['Teri W. Odom', 'Teri W. Odom', 'ACS Nano']"
5a7315015542994cef4bc448,What forensic psychiatrist consulted on numbers cases including one for a contract killer associated with the DeCavalcante crime family?,['Park Dietz'],"['Park Dietz', 'Richard Kuklinski']"
5a75e7215542992db947370a,"Which American singer-songwriter known as ""the Caruso of Rock"", recorded on the Monument Records label and had hits such as ""Pretty One,"" and ""Uptown""?",['Roy Orbison'],"['Early Orbison', 'Early Orbison', 'Roy Orbison']"
5ab1ce395542997061209579,"The central character of ""The Adventures of Brer Rabbit"" was later adapted into which 1946 Walt Disney Company motion picture film?","['""Song of the South"".']","['The Adventures of Brer Rabbit', ""Br'er Rabbit""]"
5a8afba155429949d91db458,Abraham Weinberg was a suspect in the killing of which Irish-American hitman?,"['Vincent ""Mad Dog"" Coll']","['Abraham Weinberg', 'Mad Dog Coll']"
5ae3dde35542992f92d823a4, Benjamin Halfpenny was a footballer for a club that plays its home matches where?,['Select Security Stadium'],"['Ben Halfpenny', 'Widnes Vikings', 'Widnes Vikings']"
5ade5a245542997c77adee0c,"The 2000–01 NBA season was the Jazz's 27th season in the National Basketball Association, and 22nd season in Salt Lake City, Utah, after the retirement of Jeff Hornacek, the Jazz signed free agents John Starks, and who?",['Danny Manning'],"['2000–01 Utah Jazz season', 'John Starks (basketball)']"
5ae65d055542996d980e7b14,What was population of the city where the Dutch retired footballer Foeke Booy born?,"['108,249']","['Foeke Booy', 'Leeuwarden']"
5a8a698255429930ff3c0dcf,In what year was the company that co-developed and distributed the BlackBerry DTEK60 founded?,['1984'],"['BlackBerry DTEK60', 'BlackBerry Limited']"
5adccafb5542992c1e3a2401,Who chaired the ceremony in which the film written by Canet and Philippe Lefebvre won the award for Best Film?,['Isabelle Mergault'],"['12th Lumières Awards', '12th Lumières Awards', 'Tell No One']"
5ac4f4255542996feb3fe99d,"Mookychick is an independent daily online magazine and community with more than 100,000 readers a month and over 5,000 forum members, content includes analysis of current sociopolitical events, social and cultural trends, alternative fashion, movies, books, music and arts and crafts from a feminist perspective, in contrast with feminist publications and communities such as which women's lifestyle magazine that is published six times a year, and is published by Debbie Stoller and Laurie Henzel? ",['BUST'],"['Mookychick', 'Bust (magazine)']"
5a85d5ba5542997175ce205a,Der Mond was composed by the man who was best known for what cantata?,['Carmina Burana'],"['Der Mond', 'Carl Orff']"
5a8a1eb755429970aeb70261,Mackenzie Davis appeared in the 2013 Canadian romantic comedy film directed by whom?,['Michael Dowse'],"['Mackenzie Davis', 'The F Word (2013 film)']"
5ac3bb805542993915413909,The Developing Communities Project's first executive director was which former President?,['Barack Hussein Obama II'],"['Developing Communities Project', 'Barack Obama']"
5a81102b554299260e20a22a,"Jane's Addiction and Weeping Willows, play which genre of music?",['rock'],"[""Jane's Addiction"", 'Weeping Willows']"
5a77a0205542995d83181225,"Throne of Glass is a young adult high fantasy novel series, by which bestselling American fantasy author?",['Sarah Janet Maas'],"['Throne of Glass', 'Sarah J. Maas']"
5a8f7992554299458435d64c,"The largest ship in the ""Imperator"" class ocean liners had how many gross register tons?","['56,551']","['Imperator-class ocean liner', 'RMS Majestic (1914)']"
5ab28cfb554299340b525515,Axle Whitehead was a part of an American comedy-drama television series that is a remake of the British series with the same name set in what city?,['Chicago'],"['Axle Whitehead', 'Shameless (U.S. TV series)', 'Shameless (U.S. TV series)', 'Shameless (U.S. TV series)']"
5a83088a55429966c78a6afc,Were both Joseph Roth and Cid Corman authors?,['yes'],"['Joseph Roth', 'Cid Corman']"
5ab54b5c5542992aa134a298,What was the event that Afghanistan competed in for the first time in 2017 officially known as?,['the 23rd Summer Deaflympics'],"['Afghanistan at the Deaflympics', '2017 Summer Deaflympics']"
5ac23b6f55429951e9e684b4,Who was the director of the 2001 American romantic comedy film written by Marc Klein in which Lucy Gordon had a small role?,['Peter Chelsom'],"['Lucy Gordon (actress)', 'Serendipity (film)']"
5ae4ba9255429913cc2044e6,What hamlet and census designated place was the location of the only pay-per-view Bunkhouse Stampede?,"['Uniondale, New York']","['Bunkhouse Stampede (1988)', 'Bunkhouse Stampede (1988)', 'Uniondale, New York']"
5a7d231555429909bec76986,La Barredora was a gang that declared war on the leader of the cartel based where?,['Sinaloa'],"['La Barredora', 'Edgar Valdez Villarreal']"
5a79cc3c5542994bb94570b6,What year did the chairman of the Jenkins Commission die?,['2003'],"['Jenkins Commission (UK)', 'Roy Jenkins']"
5a769ac95542993569682c4f,"Who was born first, Odysseas Elytis or Cornel West?",['Odysseas Elytis'],"['Odysseas Elytis', 'Cornel West']"
5a8a45f05542996c9b8d5e89," ""Let Me Out"" is a song released as the fifth single from what band's fifth studio album ""Humanz"" which was recorded in London, Paris, New York City, Chicago, and Jamaica ?",['alternative rock virtual band Gorillaz'],"['Let Me Out (Gorillaz song)', 'Let Me Out (Gorillaz song)', 'Humanz']"
5adf01425542995ec70e8f53,Up to how far off can the Deal Timeball be from Coordinated Universal Time?,['0.9 s.'],"['Deal Timeball', 'Greenwich Mean Time']"
5adc1b1a55429944faac2422,"Superheaven and Oceansize, are bands of which shared genre?",['rock'],"['Superheaven', 'Oceansize']"
5add67b05542995b365fab2a,What nationality was a  historical drama film directed by?,['Argentine'],"['Lisandro Alonso', 'Jauja (film)']"
5ac25c9055429951e9e68580,"Who has more scope of profession, Richard Ford or Robert E. Howard?",['Richard Ford'],"['Richard Ford', 'Robert E. Howard']"
5a8ef28c5542995b44241f0f,The American Aircraft Penetrator was modified from a helicopter produced by what nation's military?,['United States'],"['American Aircraft Penetrator', 'Bell UH-1 Iroquois']"
5adf1bf75542993344016bd9,"Canton Road Station was a planned railway station on the Kowloon Southern Link of West Rail Line, that was to run beneath a large shopping mall located where?","['Tsim Sha Tsui, Hong Kong']","['Canton Road Station', 'Canton Road Station', 'Harbour City (Hong Kong)']"
5a8235d25542995ce29dccda,What South Korean sitcom starred a South Korean singer and actress who began her music career at the age of 15?,['The Producers'],"['The Producers (TV series)', 'The Producers (TV series)', 'IU (singer)', 'IU (singer)']"
5a8edaa955429917b4a5bde3,Ghostbusters is a song written and recorded by Ray Parker Jr. as the theme song for a movie starring a Canadian-American actor who was an original member of the Not Ready for Prime Time Players on what show?,['Saturday Night Live'],"['Ghostbusters (song)', 'Dan Aykroyd', 'Dan Aykroyd']"
5a82099e55429926c1cdadf9,"Gelatine was an airship piloted on September 19, 1905 by a pioneer American aviator and what?",['barnstormer'],"['Gelatine (airship)', 'Gelatine (airship)', 'Lincoln J. Beachey']"
5ab808755542990e739ec7f2,"Which movie was released first, The Hunchback of Notre Dame or Saludos Amigos?",['Saludos Amigos'],"['The Hunchback of Notre Dame (1996 film)', 'Saludos Amigos']"
5a8596c85542992a431d1b53,In what country did the repression of citizens by a dictator during the period of 1973 to 1990 occur?,['Chile'],"['Popular Unitary Action Movement', 'Popular Unitary Action Movement', 'Augusto Pinochet']"
5ab90af655429916710eb0ec,The mother of the vice chair of Hillary Clinton's 2016 campaign for President is the director of what institue?,['Institute of Muslim Minority Affairs'],"['Institute of Muslim Minority Affairs', 'Institute of Muslim Minority Affairs', 'Huma Abedin']"
5a7d15e35542995ed0d165dd,"Michael Ralph DeVito (born June 10, 1984) is a former American football defensive end, he  the National Football League (NFL), DeVito attended high school at Nauset Regional High School an NEASC accredited high school located in North Eastham, in which state?",['Massachusetts'],"['Mike DeVito', 'Nauset Regional High School']"
5ac5247c55429924173fb602,"""Apocalypic"" is a song sung by Lizzy Hale from which group? ",['Halestorm'],"['Apocalyptic (song)', 'Halestorm']"
5a80b23a5542992bc0c4a7b2,Ted Sutton plays Sergeant Cunningham in a2002 film that stars Mel Gibson as what character?,['Graham Hess'],"['Ted Sutton', 'Signs (film)']"
5a8d209555429941ae14df84,"Who is the former professional tennis player from Italy, Chris Evert or Mara Santangelo?",['Mara Santangelo'],"['Chris Evert', 'Mara Santangelo']"
5adf698f5542993a75d264e2,Who directed a film that included Sarah Manninen?,['Martha Coolidge'],"['Sarah Manninen', 'The Prince and Me']"
5a8e506d5542990e94052ac8,"The republic with the smallest population of all the members of the Council of Europe is one of few places in Europe where a species of beetle cannot be found, that wew originally described in 1809 by whom?",['Panzer'],"['Agonum fuliginosum', 'San Marino']"
5ac3983a554299657fa290f5,"At the 2011 census, what was he population of the city where Kerry Saxby-Junna was born?","['6,960']","['Kerry Saxby-Junna', 'Young, New South Wales']"
5ac1bfd85542994ab5c67dfb,"How many German scientists, engineers, and technicians, were recruited in post-Nazi Germany as a result of the clandestine operation where Arthur Rudolph became one of the main developers of the U.S. ?space program","['more than 1,600']","['Arthur Rudolph', 'Operation Paperclip']"
5ae80b50554299540e5a5701, Marion is approximately 50 mi north of a city that is the third-most populous what in the U.S.?,['state capital'],"['Marion, Ohio', 'Columbus, Ohio', 'Columbus, Ohio']"
5ae753b75542997b22f6a6db,Jayantabhai Ki Luv Story includes a lead role for the film actress and model who is a native of what city?,['Bihar'],"['Jayantabhai Ki Luv Story', 'Neha Sharma', 'Neha Sharma']"
5a77251055429966f1a36ca5,"Which is currently more valuable, Temagami-Lorrain Mine or Meadowbank Gold Mine?",['Meadowbank Gold Mine'],"['Temagami-Lorrain Mine', 'Meadowbank Gold Mine']"
5ac0551b5542997d64295a07,St James Street appears as a segment of Whitecross Street on the 1610 map of the Monmouth by an English historian best known as a mapmaker of what perior?,['Stuart period'],"['St James Street, Monmouth', 'St James Street, Monmouth', 'John Speed', 'John Speed']"
5a7f8a535542994857a76778,The Pineground Bridge formerly carried Depot Road over the Suncook River into a town with a population of what?,"['2,523']","['Pineground Bridge', 'Chichester, New Hampshire', 'Chichester, New Hampshire']"
5ac36a07554299218029dbd5,"Which city is the American rock band, that released their album on March 19, 2012, from?","['Albuquerque, New Mexico']","['Port of Morrow (album)', 'Port of Morrow (album)', 'The Shins']"
5ac3bf5e5542995ef918c20f,The Rossendale Free Press serves the town how far north of Manchester?,['19 mi'],"['Rossendale Free Press', 'Haslingden']"
5a81fab9554299676cceb1b1,Which american president's father was a farmer and he was a former US representative from NY?,['Millard Fillmore'],"['Nathaniel Fillmore', 'Millard Fillmore']"
5ac141dd5542991316484a9b,The End of the Innocence was a single by which former member of the Eagles?,['Donald Hugh Henley'],"['The End of the Innocence (song)', 'Don Henley']"
5ab6ef2f554299710c8d1fc5,What suburban county on Long Island and the easternmost county in the U.S. state of New York is the location of a village called Lindenhurst?,['Suffolk County'],"['Lindenhurst, New York', 'Suffolk County, New York']"
5ae546be5542990ba0bbb251,Which Lightweight division mixed martial artist founded the American Combat Association?,['Kamal Shalorus'],"['American Combat Association', 'Kamal Shalorus']"
5adc89435542994d58a2f639,Which video game producers worked with an English film director to produce a film about sports?,['Rockstar Games'],"['Nick Love', 'The Football Factory (film)', 'The Football Factory (film)']"
5a73f2265542993a88ae2ea9,Who won a Nobel Prize in 1943 and is associated with Max Volmer?,['Otto Stern'],"['Stern–Volmer relationship', 'Otto Stern']"
5a7cbd7c554299452d57b9e6,Who was born first Neil LaBute or H. Bruce Humberstone?,"['H. Bruce ""Lucky"" Humberstone']","['Neil LaBute', 'H. Bruce Humberstone']"
5adf9e7e5542992d7e9f93be,Were Eatza Pizza and Your Pie founded in the same state?,['no'],"['Eatza Pizza', 'Your Pie']"
5a7b970c554299294a54aa0b,Who is younger Mary Ramsey or Lee Ranaldo ?,['Mary Ramsey'],"['Lee Ranaldo', 'Mary Ramsey']"
5ab8f24f55429934fafe6e20,What type of species is a Boreo-arctic Montane species found in the most northerly of the abstract five major circles of latitude as shown on maps of the Earth?,['beetle'],"['Carabus glabratus', 'Arctic Circle']"
5ab8f5685542991b5579f096,What year was the thesis supervisor of Jocelyn Bell Burnell awarded the Eddington Medal?,['1969'],"['Jocelyn Bell Burnell', 'Jocelyn Bell Burnell', 'Antony Hewish']"
5a83cf395542996488c2e4e0,"What musical genre was the song that, according to Annet Artani, inspired the Britney Spears song ""Everytime""?",['R&B'],"['Everytime', 'Cry Me a River (Justin Timberlake song)']"
5a817221554299260e20a28d,British band The Wanted's third album includes a song with a title about which Barbadian superstar?,['Rihanna'],"['Word of Mouth (The Wanted album)', 'Walks Like Rihanna', 'Walks Like Rihanna']"
5ab265de5542993be8fa9901,"Jonas Hummels is the younger brother of a German professional footballer who plays for the German national team, and who else?",['Bayern Munich'],"['Jonas Hummels', 'Mats Hummels']"
